abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.000458061,0.003201576,2055,1297,537007,0.7,59-6
0.021673362,0.103505834,2278,1513,537012,0.7,59-6
0.000195905,0.003469134,1401,1138,537013,0.7,59-6
0.000628655,0.003705654,1744,1218,545696,0.7,59-6
0.001422009,0.007278249,2249,1382,547042,0.7,59-6
0.001833072,0.008754231,2648,1499,548480,0.7,59-6
0.001171183,0.005593237,1395,1188,552396,0.7,59-6
0.002379493,0.011398941,1643,1276,552398,0.7,59-6
0.000415264,0.001983185,2336,1628,561,0.7,59-6
0.000635083,0.004239844,1386,1194,563192,0.7,59-6
0.001645245,0.008465556,2374,1482,563193,0.7,59-6
0.00049379,0.002358202,1426,1211,566550,0.7,59-6
0.006798724,0.032468777,1180,1040,585394,0.7,59-6
0.069426138,0.331559557,964,902,592028,0.7,59-6
0.002921923,0.013954275,2063,1416,622312,0.7,59-6
0.00026979,0.002245866,1019,945,626939,0.7,59-6
0.00020153,0.000962451,1320,1155,641112,0.7,59-6
0.000767267,0.005627503,1704,1331,649757,0.7,59-6
0.000211971,0.002733383,958,908,657308,0.7,59-6
0.002908083,0.013888179,2322,1422,657309,0.7,59-6
0.001206531,0.006406815,1635,1300,657314,0.7,59-6
0.002217397,0.010589658,1872,1242,657319,0.7,59-6
0.008759756,0.04183411,1078,935,657321,0.7,59-6
0.006403905,0.030583235,2576,1521,665951,0.7,59-6
0.033201556,0.15856122,2196,1472,665953,0.7,59-6
0.056792894,0.271226766,1147,1007,679935,0.7,59-6
0.000410212,0.003268358,1179,1067,697329,0.7,59-6
0.005827537,0.028381929,1136,1034,709991,0.7,59-6
0.018459194,0.08815588,2225,1361,717959,0.7,59-6
0.001422686,0.007781656,994,892,717960,0.7,59-6
0.001710108,0.008721809,1783,1393,717962,0.7,59-6
0.023838901,0.113847832,1972,1467,718252,0.7,59-6
0.003574127,0.017728837,2185,1494,742725,0.7,59-6
0.005438923,0.026502861,2235,1371,742726,0.7,59-6
0.001123514,0.008555112,1250,1113,742727,0.7,59-6
0.000265001,0.003757761,2035,1524,742733,0.7,59-6
0.000677907,0.003237491,2015,1556,742740,0.7,59-6
0.007056778,0.03370117,1432,1190,748224,0.7,59-6
0.00114827,0.007466994,1946,1378,762968,0.7,59-6
0.015185487,0.072521584,1930,1356,762982,0.7,59-6
0.000298283,0.005448984,2412,1512,762984,0.7,59-6
0.000874609,0.006785138,2421,1526,763034,0.7,59-6
0.000151909,0.003928564,1039,920,868129,0.7,59-6
0.000239459,0.002715519,1183,1017,888048,0.7,59-6
0.00011291,0.002049916,1160,1001,904306,0.7,59-6
0.002139331,0.011662391,1268,1128,997884,0.7,59-6
0.00050153,0.004746708,1362,1147,999410,0.7,59-6
0.000265916,0.002993452,1286,1103,999413,0.7,59-6
0.003269728,0.042112275,1128,1001,1121100,0.7,59-0
0.00026103,0.006634652,1251,1091,1121101,0.7,59-0
0.000252315,0.003385686,1235,1092,1121114,0.7,59-0
0.008667223,0.051475464,1249,1132,1121115,0.7,59-0
0.000285579,0.002742072,1215,1065,1121333,0.7,59-0
0.000150875,0.002656499,1167,1042,1121334,0.7,59-0
0.000256822,0.002077455,1132,1044,1121344,0.7,59-0
0.000102056,0.001825183,1175,1033,1122950,0.7,59-0
0.000117885,0.002313318,1275,1155,1123075,0.7,59-0
0.00052453,0.004839687,1123,979,1123263,0.7,59-0
0.000235598,0.003196188,1081,1001,1123313,0.7,59-0
0.000161763,0.001951774,2083,1434,1156431,0.7,59-0
0.096629924,0.573872496,1032,926,1160721,0.7,59-0
0.000988242,0.013877819,1212,1081,1203465,0.7,59-0
0.00124588,0.007865702,1915,1442,1203606,0.7,59-0
0.000316287,0.009034899,1308,1146,1203610,0.7,59-0
0.014552773,0.187437222,1101,996,1203611,0.7,59-0
0.000305814,0.009187115,1345,1182,1235789,0.7,59-0
0.003007295,0.017860323,1129,1030,1256908,0.7,59-0
0.001429467,0.021554234,2682,1860,1328337,0.7,59-0
0.001218686,0.017897794,942,904,1384484,0.7,59-0
0.000694065,0.004810284,1147,1069,1408437,0.7,59-0
0.00030304,0.002710764,1286,1082,205921,0.7,59-0
0.000741935,0.006106816,1404,1140,213810,0.7,59-0
0.000101499,0.006615306,2524,1549,226186,0.7,59-0
0.00011791,0.003902703,2340,1666,244366,0.7,59-0
0.000152366,0.003184154,1122,963,246201,0.7,59-0
0.002713957,0.019248373,954,851,264199,0.7,59-0
0.012094872,0.138786719,2500,1533,272559,0.7,59-0
0.00155131,0.012602341,1817,1379,272620,0.7,59-0
0.000138608,0.009200374,1691,1342,300267,0.7,59-0
0.000149301,0.011154402,1808,1409,300269,0.7,59-0
0.000345484,0.005203453,1494,1194,329,0.7,59-0
0.001528868,0.009338063,1190,1005,347253,0.7,59-0
0.123818587,0.119938469,2274,1386,349741,0.7,59-0
0.000133245,0.005956299,1164,1072,352165,0.7,59-0
0.000336274,0.005659849,1103,961,354242,0.7,59-0
0.000759148,0.009050152,2424,1670,386585,0.7,59-0
0.003686073,0.021891581,1225,1088,411459,0.7,59-0
0.011878651,0.084247713,2519,1477,411460,0.7,59-0
0.005956101,0.035373277,2072,1483,411461,0.7,59-0
0.0078016,0.055331783,1536,1227,411462,0.7,59-0
0.002748699,0.0189061,1389,1167,411463,0.7,59-0
0.004144664,0.029395468,1638,1310,411467,0.7,59-0
0.000406834,0.004472823,2049,1394,411468,0.7,59-0
0.012635869,0.083394132,1894,1451,411469,0.7,59-0
0.001073566,0.008660556,2225,1454,411470,0.7,59-0
0.003971941,0.028170449,1731,1301,411471,0.7,59-0
0.002465129,0.014640081,1142,1037,411473,0.7,59-0
0.007615229,0.054009978,1688,1287,411474,0.7,59-0
0.003737737,0.022199382,1207,1105,411475,0.7,59-0
0.000162489,0.00237225,2474,1514,411477,0.7,59-0
0.009169937,0.06657915,2418,1500,411479,0.7,59-0
0.012804301,0.086435209,2126,1547,411484,0.7,59-0
0.00027154,0.004832584,1617,1328,411490,0.7,59-0
0.000230682,0.003330251,2381,1461,411901,0.7,59-0
0.000847846,0.005831654,1932,1450,411902,0.7,59-0
0.000108598,0.001479378,920,850,411903,0.7,59-0
0.000793117,2.56E-10,1931,1313,428125,0.7,59-0
0.000285001,0.004109911,1980,1313,428126,0.7,59-0
0.002106572,0.014940576,1553,1136,428127,0.7,59-0
0.000342191,0.007380393,2474,1519,435590,0.7,59-0
0.000665516,0.017707193,858,804,445970,0.7,59-0
0.004215039,0.030603665,1090,1001,445972,0.7,59-0
0.000598765,0.004350294,1381,1161,445973,0.7,59-0
0.001277724,0.010147515,2334,1449,449673,0.7,59-0
0.077486134,0.552618567,2813,1621,457393,0.7,59-0
0.012396721,0.087922058,2030,1436,457412,0.7,59-0
0.000154529,0.001882839,1280,1104,457416,0.7,59-0
0.000332138,0.004096666,1867,1399,457421,0.7,59-0
0.000363509,0.003311699,1966,1392,469596,0.7,59-0
0.015405046,0.109258195,951,897,469610,0.7,59-0
0.00056039,0.006361928,2250,1391,470145,0.7,59-0
0.017703339,0.121767096,1599,1280,470146,0.7,59-0
0.001309134,0.010066966,2372,1466,471870,0.7,59-0
0.003486326,0.024726296,2046,1331,471875,0.7,59-0
0.001285403,0.010064398,1637,1290,476272,0.7,59-0
0.00058452,0.004131072,1996,1375,478749,0.7,59-0
0.001115403,0.015010082,1046,961,479437,0.7,59-0
0.000815025,0.006993769,2272,1407,483215,0.7,59-0
0.000167688,0.003277506,2345,1467,483217,0.7,59-0
0.002643647,0.019194433,950,896,483218,0.7,59-0
0.000614407,0.005965123,2236,1386,484018,0.7,59-0
0.002302378,0.015836213,2135,1307,500632,0.7,59-0
0.001266698,0.008712382,1282,1097,511680,0.7,59-0
0.090549447,0.589985484,1952,1434,515619,0.7,59-0
0.002554263,0.015169517,1211,1077,515620,0.7,59-0
0.000811015,0.007040485,1960,1462,518636,0.7,59-0
0.000385909,0.004213755,1585,1192,518637,0.7,59-0
0.00166938,0.012158642,1844,1401,525259,0.7,59-0
0.00015569,0.002433961,1663,1233,525362,0.7,59-0
0.01124116,0.079726397,2095,1422,536231,0.7,59-0
0.000102978,0.002263028,2446,1496,537006,0.7,59-0
0.000691733,0.004780939,2055,1297,537007,0.7,59-0
0.009368481,0.068020697,2278,1513,537012,0.7,59-0
0.000890829,0.007744968,1401,1138,537013,0.7,59-0
0.001090264,0.007972358,1744,1218,545696,0.7,59-0
0.000386727,0.009838674,1124,1008,546273,0.7,59-0
0.000412777,0.003790942,2249,1382,547042,0.7,59-0
0.00016772,0.002082309,1583,1185,547043,0.7,59-0
0.00303832,0.032688116,2648,1499,548480,0.7,59-0
0.002818142,0.019987292,1395,1188,552396,0.7,59-0
0.006939337,0.0492031,1643,1276,552398,0.7,59-0
0.000118079,0.001727906,1789,1318,555970,0.7,59-0
0.000482313,0.005366889,2336,1628,561,0.7,59-0
0.001715474,0.01229773,1386,1194,563192,0.7,59-0
0.000322573,0.004350643,2374,1482,563193,0.7,59-0
0.001435306,0.009070557,1426,1211,566550,0.7,59-0
0.000256103,0.007568689,1001,919,568816,0.7,59-0
0.022334646,0.132642543,1180,1040,585394,0.7,59-0
0.000134552,0.011394826,1756,1381,591020,0.7,59-0
0.075529987,0.841469805,964,902,592028,0.7,59-0
0.004484837,0.031808095,2063,1416,622312,0.7,59-0
0.000713075,0.005850634,1019,945,626939,0.7,59-0
0.000137514,0.001675415,1320,1155,641112,0.7,59-0
0.004844201,0.028769279,1704,1331,649757,0.7,59-0
0.001287802,0.009605844,958,908,657308,0.7,59-0
0.000942267,0.007702972,2322,1422,657309,0.7,59-0
0.002824361,0.020093599,1635,1300,657314,0.7,59-0
0.002126575,0.015147151,1872,1242,657319,0.7,59-0
0.023520724,0.166817532,1078,935,657321,0.7,59-0
0.001649177,0.018457208,1180,1044,665943,0.7,59-0
0.01267103,0.089867557,2576,1521,665951,0.7,59-0
0.000619437,0.005880715,2196,1472,665953,0.7,59-0
0.016766997,0.215956047,1147,1007,679935,0.7,59-0
0.000249098,0.002852909,1179,1067,697329,0.7,59-0
0.000445498,0.004503928,2673,1550,702443,0.7,59-0
0.002814751,0.036646837,1136,1034,709991,0.7,59-0
0.001458771,0.020403203,2225,1361,717959,0.7,59-0
0.003512724,0.020861351,994,892,717960,0.7,59-0
0.003032065,0.018007721,1783,1393,717962,0.7,59-0
0.112342753,0.699607376,1972,1467,718252,0.7,59-0
0.003951032,0.05088862,2185,1494,742725,0.7,59-0
0.000213323,0.007893013,1250,1113,742727,0.7,59-0
0.000561768,0.005618513,2035,1524,742733,0.7,59-0
0.001768526,0.012748083,2015,1556,742740,0.7,59-0
0.000115605,0.001755299,1253,1098,742742,0.7,59-0
0.000103856,0.003000656,885,816,742820,0.7,59-0
0.021915072,0.155429667,1432,1190,748224,0.7,59-0
0.012420208,0.15996655,1080,1019,762966,0.7,59-0
0.000159407,0.006137887,1946,1378,762968,0.7,59-0
0.00019919,0.006265787,2421,1526,763034,0.7,59-0
0.000123655,0.002811398,1121,1021,866776,0.7,59-0
0.000403542,0.007725913,1039,920,868129,0.7,59-0
0.000254387,0.008254341,1150,1028,883156,0.7,59-0
0.001062736,0.006931086,1183,1017,888048,0.7,59-0
0.000144177,0.002325768,1196,1042,888833,0.7,59-0
0.000301011,0.003445329,860,859,904,0.7,59-0
0.000358816,0.003301644,1160,1001,904306,0.7,59-0
0.000767043,0.011963994,1268,1128,997884,0.7,59-0
0.001132174,0.00802501,1362,1147,999410,0.7,59-0
0.000343516,0.004040288,1286,1103,999413,0.7,59-0
0.000579604,0.00865448,878,817,1002367,0.7,75-0
0.035118731,0.209377252,1227,1088,1077285,0.7,75-0
0.002190648,0.013365424,1128,1001,1121100,0.7,75-0
0.000672098,0.005879817,1251,1091,1121101,0.7,75-0
0.00028359,0.002726913,1235,1092,1121114,0.7,75-0
0.006628364,0.036658452,1249,1132,1121115,0.7,75-0
0.00011521,0.003792543,1187,1090,1121129,0.7,75-0
0.010633549,0.06339703,1221,1094,1121130,0.7,75-0
0.00219885,0.012242472,1215,1065,1121333,0.7,75-0
0.00058832,0.005216344,1042,964,1122975,0.7,75-0
0.000176772,0.001101612,982,928,1122976,0.7,75-0
0.000445342,0.004759265,945,902,1122981,0.7,75-0
0.000202687,0.00124276,1030,937,1122992,0.7,75-0
0.000248004,0.001541184,1123,979,1123263,0.7,75-0
0.000136676,0.002131016,1081,1001,1123313,0.7,75-0
0.004934205,0.027288768,1032,926,1160721,0.7,75-0
0.002133188,0.013070342,1212,1081,1203465,0.7,75-0
0.000471983,0.003384405,1915,1442,1203606,0.7,75-0
0.001336555,0.009876899,1308,1146,1203610,0.7,75-0
0.013448398,0.080179246,1101,996,1203611,0.7,75-0
0.00023727,0.003331572,1177,1064,1211844,0.7,75-0
0.000610012,0.0065659,1345,1182,1235789,0.7,75-0
0.006736557,0.037256781,1129,1030,1256908,0.7,75-0
0.000107838,0.001279346,1163,1052,1282887,0.7,75-0
0.000188472,0.001142944,1320,1155,1336236,0.7,75-0
0.000134063,0.006083047,942,904,1384484,0.7,75-0
0.000437336,0.003240358,1147,1069,1408437,0.7,75-0
0.000115449,0.0049679,1117,1009,1410647,0.7,75-0
0.000811101,0.00795413,1064,980,1437612,0.7,75-0
0.000217369,0.0025523,1960,1345,1547,0.7,75-0
0.000333171,0.002974878,1404,1140,213810,0.7,75-0
0.000767928,0.006856347,2524,1549,226186,0.7,75-0
0.000109957,0.002523909,1122,963,246201,0.7,75-0
0.000285224,0.003899842,954,851,264199,0.7,75-0
0.000954247,0.00554952,1190,1005,347253,0.7,75-0
0.000218925,0.001388592,1103,961,354242,0.7,75-0
0.00070497,0.007340004,1129,991,367928,0.7,75-0
0.007720525,0.04269865,1225,1088,411459,0.7,75-0
0.005812697,0.032147341,2072,1483,411461,0.7,75-0
0.007008259,0.039261895,1536,1227,411462,0.7,75-0
0.007363663,0.041154921,1389,1167,411463,0.7,75-0
0.000883034,0.005938299,980,890,411464,0.7,75-0
0.001483388,0.008471348,1638,1310,411467,0.7,75-0
0.000326932,0.003740817,2049,1394,411468,0.7,75-0
0.011938772,0.066518226,1894,1451,411469,0.7,75-0
0.000702054,0.005001257,2225,1454,411470,0.7,75-0
0.001766576,0.010148732,1731,1301,411471,0.7,75-0
0.00043459,0.002981149,1142,1037,411473,0.7,75-0
0.000860381,0.005972363,1688,1287,411474,0.7,75-0
0.000967336,0.006076087,1207,1105,411475,0.7,75-0
0.008582965,0.048113686,2673,1550,411476,0.7,75-0
0.005217774,0.029285749,2474,1514,411477,0.7,75-0
0.006829613,0.0383325,2418,1500,411479,0.7,75-0
0.075567671,0.41928473,1972,1467,411483,0.7,75-0
0.012240544,0.068314213,2126,1547,411484,0.7,75-0
0.000364773,0.00383588,1617,1328,411490,0.7,75-0
0.011337131,0.063631798,2381,1461,411901,0.7,75-0
0.000337189,0.002333253,1932,1450,411902,0.7,75-0
0.007497997,0.041905705,920,850,411903,0.7,75-0
0.181330079,1.017444287,714,742,420247,0.7,75-0
0.000827531,0.001059051,1931,1313,428125,0.7,75-0
0.000403842,0.003774964,1980,1313,428126,0.7,75-0
0.000551584,0.004134611,1553,1136,428127,0.7,75-0
0.010640582,0.063438879,2474,1519,435590,0.7,75-0
0.001055941,0.009035357,2519,1570,435591,0.7,75-0
0.027087206,0.161493554,858,804,445970,0.7,75-0
0.001085843,0.006385533,1090,1001,445972,0.7,75-0
0.000143294,0.001713992,1381,1161,445973,0.7,75-0
0.024014813,0.134787694,2334,1449,449673,0.7,75-0
0.00059688,0.003604222,1660,1266,451640,0.7,75-0
0.099693519,0.5587509,2813,1621,457391,0.7,75-0
0.000774698,0.004645787,2336,1628,457401,0.7,75-0
0.000165705,0.00231084,1867,1399,457421,0.7,75-0
0.003174314,0.018812022,2500,1533,457424,0.7,75-0
0.001292288,0.007358084,1966,1392,469596,0.7,75-0
0.00210317,0.01193376,2250,1391,470145,0.7,75-0
0.00847196,0.047349105,1599,1280,470146,0.7,75-0
0.001396523,0.008117475,2372,1466,471870,0.7,75-0
0.006766194,0.037905794,2046,1331,471875,0.7,75-0
0.000273597,0.002627119,1637,1290,476272,0.7,75-0
0.00125709,0.007025779,1996,1375,478749,0.7,75-0
0.010430064,0.058540715,2272,1407,483215,0.7,75-0
0.013591682,0.076285892,2345,1467,483217,0.7,75-0
0.003974599,0.022308193,950,896,483218,0.7,75-0
0.001129014,0.006901483,2236,1386,484018,0.7,75-0
0.001353029,0.007561972,2135,1307,500632,0.7,75-0
0.000718811,0.00431048,2424,1670,511145,0.7,75-0
0.001255485,0.007016814,1282,1097,511680,0.7,75-0
0.031107013,0.173153485,1952,1434,515619,0.7,75-0
0.005989867,0.033127144,1211,1077,515620,0.7,75-0
0.000401745,0.003364333,1960,1462,518636,0.7,75-0
0.006517795,0.036514203,1585,1192,518637,0.7,75-0
0.000985967,0.005806408,1844,1401,525259,0.7,75-0
0.000138805,0.002428065,1663,1233,525362,0.7,75-0
0.007728956,0.043299412,2095,1422,536231,0.7,75-0
0.000724683,0.004535014,2446,1496,537006,0.7,75-0
0.000487751,0.003406944,2055,1297,537007,0.7,75-0
0.000139057,0.001993815,1634,1216,537011,0.7,75-0
0.018487968,0.103767231,2278,1513,537012,0.7,75-0
0.000228228,0.002639237,1401,1138,537013,0.7,75-0
0.000553916,0.003619183,1744,1218,545696,0.7,75-0
0.000135691,0.004390049,1124,1008,546273,0.7,75-0
0.001423055,0.008252918,2249,1382,547042,0.7,75-0
0.000279051,0.001719808,2648,1499,548480,0.7,75-0
0.001161208,0.006771067,1395,1188,552396,0.7,75-0
0.002310794,0.012991954,1643,1276,552398,0.7,75-0
0.00207978,0.011715277,2374,1482,563193,0.7,75-0
0.000479309,0.002808163,1426,1211,566550,0.7,75-0
0.005456077,0.030174992,1180,1040,585394,0.7,75-0
0.004479034,0.025092592,2063,1416,622312,0.7,75-0
0.000594004,0.003719013,1019,945,626939,0.7,75-0
0.007391345,0.040878068,1704,1331,649757,0.7,75-0
0.00013013,0.001972163,958,908,657308,0.7,75-0
0.002343223,0.013250534,2322,1422,657309,0.7,75-0
0.014572205,0.081636882,2519,1477,657313,0.7,75-0
0.003494959,0.019638391,1635,1300,657314,0.7,75-0
0.00293227,0.016455618,1872,1242,657319,0.7,75-0
0.001601508,0.009975779,1078,935,657321,0.7,75-0
0.023737143,0.132980993,2030,1436,657323,0.7,75-0
0.0086532,0.048477239,2576,1521,658089,0.7,75-0
0.065025872,0.364630053,2196,1472,665953,0.7,75-0
0.005383027,0.032114482,1147,1007,679935,0.7,75-0
0.000161806,0.004207574,1068,971,680646,0.7,75-0
0.000143,0.000871537,2331,1424,702459,0.7,75-0
0.007976121,0.047553431,1136,1034,709991,0.7,75-0
0.012642268,0.075373104,2225,1361,717959,0.7,75-0
0.002366788,0.013089583,994,892,717960,0.7,75-0
0.003773752,0.0208709,1783,1393,717962,0.7,75-0
0.000701687,0.005922344,2185,1494,742725,0.7,75-0
0.007694283,0.045873023,2235,1371,742726,0.7,75-0
0.00063725,0.006812675,1250,1113,742727,0.7,75-0
0.000252265,0.003457201,2035,1524,742733,0.7,75-0
0.001020539,0.005934825,2015,1556,742740,0.7,75-0
0.000162246,0.004000556,1931,1420,742816,0.7,75-0
0.000131924,0.004015931,2304,1461,742817,0.7,75-0
0.000279358,0.008146209,1010,948,742818,0.7,75-0
0.000334789,0.002795244,1019,958,742821,0.7,75-0
0.036547046,0.204745052,1432,1190,748224,0.7,75-0
0.000341611,0.007413183,1180,1047,754252,0.7,75-0
0.007449227,0.044412102,1946,1378,762968,0.7,75-0
0.002171385,0.013463542,1930,1356,762982,0.7,75-0
0.007010563,0.041796838,2412,1512,762984,0.7,75-0
0.00078963,0.006687612,2421,1526,763034,0.7,75-0
0.000703877,0.004357778,1012,919,866771,0.7,75-0
0.000150683,0.002549021,1121,1021,866776,0.7,75-0
0.000375288,0.004607895,1039,920,868129,0.7,75-0
0.00021629,0.004126489,944,894,879243,0.7,75-0
0.000321982,0.002774288,1183,1017,888048,0.7,75-0
0.000172624,0.002103547,1160,1001,904306,0.7,75-0
0.000925261,0.008354066,1268,1128,997884,0.7,75-0
0.000444541,0.004542487,1362,1147,999410,0.7,75-0
0.000631415,0.004611734,1286,1103,999413,0.7,75-0
0.000288633,0.012920511,878,817,1002367,0.7,75-6
0.006309022,0.172438504,1227,1088,1077285,0.7,75-6
0.0005112,0.014860463,1128,1001,1121100,0.7,75-6
0.000113888,0.006136622,1251,1091,1121101,0.7,75-6
0.000345023,0.002155022,1235,1092,1121114,0.7,75-6
0.004010567,0.00221487,1249,1132,1121115,0.7,75-6
0.003146705,0.086005886,1221,1094,1121130,0.7,75-6
0.000781975,0.001595458,1215,1065,1121333,0.7,75-6
0.000153016,0.00230661,1167,1042,1121334,0.7,75-6
0.000143448,0.001167968,1132,1044,1121344,0.7,75-6
0.000357562,0.011957213,1042,964,1122975,0.7,75-6
0.003250554,0.088844511,982,928,1122976,0.7,75-6
0.000271231,0.009037268,945,902,1122981,0.7,75-6
0.000318192,0.003034072,1123,979,1123263,0.7,75-6
0.000197108,0.001915482,1081,1001,1123313,0.7,75-6
0.193665489,4.33E-11,1032,926,1160721,0.7,75-6
0.000262048,0.008670067,1212,1081,1203465,0.7,75-6
0.000770493,0.001951251,1915,1442,1203606,0.7,75-6
0.000241535,0.010193491,1308,1146,1203610,0.7,75-6
0.015567887,0.425512173,1101,996,1203611,0.7,75-6
0.000942897,0.027021735,1345,1182,1235789,0.7,75-6
0.000213318,0.007088577,1012,919,1235811,0.7,75-6
0.003103332,0.001933119,1129,1030,1256908,0.7,75-6
0.000116004,0.00928076,942,904,1384484,0.7,75-6
0.000615852,0.00153436,1147,1069,1408437,0.7,75-6
0.000523502,0.017530353,1117,1009,1410647,0.7,75-6
0.00016576,0.006599747,1215,1045,1410665,0.7,75-6
0.003927526,0.107344835,1064,980,1437612,0.7,75-6
0.003762858,0.016777843,1404,1140,213810,0.7,75-6
0.00011801,0.006786446,2524,1549,226186,0.7,75-6
0.000165275,0.012513138,1808,1409,300269,0.7,75-6
0.00060248,0.001334262,1190,1005,347253,0.7,75-6
0.03563611,1.14E-13,2274,1386,349741,0.7,75-6
0.003039783,0.083081946,1129,991,367928,0.7,75-6
0.005330202,0.001286951,1225,1088,411459,0.7,75-6
0.003443909,0.001802949,2072,1483,411461,0.7,75-6
0.009260275,0.04128974,1536,1227,411462,0.7,75-6
0.005254416,0.018980826,1389,1167,411463,0.7,75-6
0.000174345,0.002495403,980,890,411464,0.7,75-6
0.000171847,0.001918359,726,722,411465,0.7,75-6
0.001889235,0.008704229,1638,1310,411467,0.7,75-6
0.000435978,0.002902223,2049,1394,411468,0.7,75-6
0.006644287,0.01669066,1894,1451,411469,0.7,75-6
0.000710668,0.004880907,2225,1454,411470,0.7,75-6
0.002541065,0.011651492,1731,1301,411471,0.7,75-6
0.00095233,0.001162142,1142,1037,411473,0.7,75-6
0.001101532,0.006338703,1688,1287,411474,0.7,75-6
0.001158174,0.001956191,1207,1105,411475,0.7,75-6
0.001910349,0.010132371,2673,1550,411476,0.7,75-6
0.001289861,0.007026283,2474,1514,411477,0.7,75-6
0.001578385,0.008799435,2418,1500,411479,0.7,75-6
0.013694068,0.0425536,2126,1547,411484,0.7,75-6
0.103194823,0.107357467,1972,1467,411485,0.7,75-6
0.00034561,0.004113452,1617,1328,411490,0.7,75-6
0.000839258,0.005626411,2381,1461,411901,0.7,75-6
0.000380638,0.002046387,1932,1450,411902,0.7,75-6
0.004413712,0.015943901,920,850,411903,0.7,75-6
0.243693891,1.222532483,714,742,420247,0.7,75-6
0.000578578,0.001700357,1188,1027,420889,0.7,75-6
0.002487314,0,1931,1313,428125,0.7,75-6
0.000868825,0.004596602,1553,1136,428127,0.7,75-6
0.000816716,0.02279453,2474,1519,435590,0.7,75-6
0.000362384,0.012726727,2519,1570,435591,0.7,75-6
0.004471144,0.122206667,858,804,445970,0.7,75-6
0.001907761,0.00977476,1090,1001,445972,0.7,75-6
0.000120147,0.001591021,1381,1161,445973,0.7,75-6
0.00215596,0.011652162,2334,1449,449673,0.7,75-6
0.000116288,0.00151258,1660,1266,451640,0.7,75-6
0.002078548,0.011165615,2336,1628,457401,0.7,75-6
0.007183563,0.032030089,2030,1436,457412,0.7,75-6
0.000280628,0.003210387,1867,1399,457421,0.7,75-6
0.000649066,0.015268411,2500,1533,457424,0.7,75-6
0.000600882,0.003697345,1966,1392,469596,0.7,75-6
0.000365735,0.004326428,2250,1391,470145,0.7,75-6
0.006295812,0.022742718,1599,1280,470146,0.7,75-6
0.000251898,0.002659989,2372,1466,471870,0.7,75-6
0.004265495,0.019019001,2046,1331,471875,0.7,75-6
0.000303438,0.003517517,1637,1290,476272,0.7,75-6
0.001932309,0.006990329,1996,1375,478749,0.7,75-6
0.001125612,0.006595334,2272,1407,483215,0.7,75-6
0.001111303,0.006554329,2345,1467,483217,0.7,75-6
0.002322541,0.011899963,950,896,483218,0.7,75-6
0.000429075,0.003706496,2236,1386,484018,0.7,75-6
0.00139549,0.005057603,2135,1307,500632,0.7,75-6
0.001613254,0.023517519,2424,1670,511145,0.7,75-6
0.001813485,0.00655108,1282,1097,511680,0.7,75-6
0.051809963,0.112910276,1952,1434,515619,0.7,75-6
0.013552732,0.000542228,1211,1077,515620,0.7,75-6
0.00035107,0.003565263,1960,1462,518636,0.7,75-6
0.006434948,0.028692161,1585,1192,518637,0.7,75-6
0.001229553,0.005826692,1844,1401,525259,0.7,75-6
0.000592,0.003127433,1528,1175,525279,0.7,75-6
0.000175056,0.004868845,2016,1451,525361,0.7,75-6
0.000207082,0.002490623,1663,1233,525362,0.7,75-6
0.006691643,0.029836714,2095,1422,536231,0.7,75-6
0.000184249,0.002113569,2446,1496,537006,0.7,75-6
0.000837342,0.00379275,2055,1297,537007,0.7,75-6
0.002252892,0.012536543,2278,1513,537012,0.7,75-6
0.000242139,0.003416008,1401,1138,537013,0.7,75-6
0.000698394,0.003783793,1744,1218,545696,0.7,75-6
0.000256534,0.002588685,2249,1382,547042,0.7,75-6
0.000203186,0.001858993,1583,1185,547043,0.7,75-6
0.000395885,0.0105156,2648,1499,548480,0.7,75-6
0.001439812,0.007869224,1395,1188,552396,0.7,75-6
0.00304328,0.013627502,1643,1276,552398,0.7,75-6
0.000108794,0.003540481,1789,1318,555970,0.7,75-6
0.000493305,0.004031168,2374,1482,563193,0.7,75-6
0.000458084,0.002276304,1426,1211,566550,0.7,75-6
0.000135612,0.002063182,1541,1142,566552,0.7,75-6
0.013767936,0.001478904,1180,1040,585394,0.7,75-6
0.017972745,0.082940931,2813,1621,585543,0.7,75-6
0.00014882,0.011027896,1756,1381,591020,0.7,75-6
0.006143736,0.027393706,2063,1416,622312,0.7,75-6
0.000664785,0.004022204,1019,945,626939,0.7,75-6
0.000458941,0.001745484,1320,1155,641112,0.7,75-6
0.000207734,0.007150959,1103,961,645464,0.7,75-6
0.007704104,0.002577271,1704,1331,649757,0.7,75-6
0.000108311,0.002280816,958,908,657308,0.7,75-6
0.000512583,0.004041464,2322,1422,657309,0.7,75-6
0.010202921,0.045492813,2519,1477,657313,0.7,75-6
0.002661333,0.012829343,1635,1300,657314,0.7,75-6
0.003893554,0.01736061,1872,1242,657319,0.7,75-6
0.002772193,0.012869605,1078,935,657321,0.7,75-6
0.009255675,0.041269226,2576,1521,658089,0.7,75-6
0.005330193,0.025538249,2196,1472,665953,0.7,75-6
0.003469,0.094817092,1147,1007,679935,0.7,75-6
0.000476387,0.001639007,1179,1067,697329,0.7,75-6
0.000120894,0.003841668,2331,1424,702459,0.7,75-6
0.001881099,0.051413334,1136,1034,709991,0.7,75-6
0.005273198,0.144130666,2225,1361,717959,0.7,75-6
0.002895273,0.002331283,994,892,717960,0.7,75-6
