abundance,growth_rate,taxon,sample_id,degree_centrality
0.0002932311961706,0.003923608570786,457394,59-0,25.964824120603016
0.0008629490061165,0.0102194427896535,457395,59-0,29.582914572864322
0.0001509118802978,0.0029177527807952,457400,59-0,27.7035175879397
0.0001403527962641,0.0026297458509694,457401,59-0,27.542713567839197
0.0108219795553643,0.1233958123930556,457412,59-0,29.66331658291457
0.0003325254621682,0.0051423060318736,457421,59-0,20.738693467336685
0.001379453453934,0.0245091845037062,457424,59-0,27.91959798994975
0.0002886228202403,0.0038258990846695,469585,59-0,25.964824120603016
0.0001916453953896,0.0026026518896246,469588,59-0,26.68844221105528
0.0005201933755119,0.0064508068616974,469590,59-0,27.829145728643216
0.0005039828396171,0.0062910356430598,469591,59-0,27.829145728643216
0.0002237013905238,0.0031018866170339,469592,59-0,26.512562814070353
0.001654206566356,0.0189566503382379,469593,59-0,32.70854271356784
0.000314920213918,0.0039555905871614,469596,59-0,16.628140703517587
0.0154230154174069,0.1758583538096631,469610,59-0,23.261306532663315
0.0005610440537684,0.0076672572837069,470145,59-0,16.030150753768844
0.0177239891302417,0.1965819657163037,470146,59-0,20.849246231155778
0.0013106610771485,0.015277004840822,471870,59-0,22.48743718592965
0.0034903929784924,0.0397986236136291,471875,59-0,21.402010050251256
0.0012869026697239,0.0146775071181511,476272,59-0,23.90954773869347
0.0005852021167893,0.0064906523808049,478749,59-0,19.105527638190956
0.0011167041519411,0.0223471713593557,479437,59-0,27.180904522613066
0.0008159756177583,0.0098781166140942,483215,59-0,18.170854271356784
0.000155790739179,0.0025875847507563,483216,59-0,19.91959798994975
0.0001678837367644,0.0034255203149511,483217,59-0,19.22613065326633
0.002646730213232,0.030825548890232,483218,59-0,21.085427135678394
0.0006151236309107,0.0078938322342963,484018,59-0,16.889447236180906
0.0023050632506584,0.0255661345805579,500632,59-0,20.085427135678394
0.0001768951794949,0.0037932800807493,502558,59-0,22.79396984924623
0.0001545619713109,0.0031022644086827,511145,59-0,32.61306532663317
0.0012681754932585,0.0140646081658773,511680,59-0,18.412060301507537
0.0457725106093975,0.4889661193370086,515619,59-0,31.34170854271357
0.0025572423931942,0.0248745956732024,515620,59-0,26.798994974874372
0.0008119612235401,0.010295058441489,518636,59-0,27.180904522613066
0.000386358854632,0.0050611581154059,518637,59-0,14.462311557788945
0.0011132803107965,0.0122107584844317,525259,59-0,25.678391959798994
0.0001558715502743,0.0027830128110505,525362,59-0,15.743718592964825
0.0112542720506071,0.1283249551741741,536231,59-0,25.21608040201005
0.0001030978489009,0.0022359711299379,537006,59-0,20.34673366834171
0.000692540008633,0.0076811681092235,537007,59-0,23.201005025125628
0.009379409231281,0.1092387229998628,537012,59-0,25.195979899497488
0.000891867707453,0.0105526145583986,537013,59-0,13.773869346733669
0.0003562328428378,0.0072937991963918,537937,59-0,27.55276381909548
0.0010915354786643,0.0124460564910222,545696,59-0,26.829145728643216
0.0003871776220953,0.0110716255259422,546273,59-0,22.261306532663315
0.0004132585546056,0.0053615635892044,547042,59-0,22.98994974874372
0.000167915616329,0.0023656317246202,547043,59-0,15.095477386934673
0.0005663977003526,0.0106913000569139,548480,59-0,29.36180904522613
0.0021892697180798,0.0249627825964242,552396,59-0,25.34673366834171
0.0069474315470955,0.0791509186446461,552398,59-0,14.507537688442211
0.0002058515968292,0.002868255154212,556258,59-0,26.512562814070353
0.0001201046683257,0.0019478601043979,556259,59-0,27.321608040201006
0.0001916111764823,0.003460928706475,561,59-0,27.542713567839197
0.0017174752792758,0.01958322631562,563192,59-0,20.246231155778894
0.000322949614965,0.0049222951903218,563193,59-0,14.889447236180905
0.0003045589656885,0.0062519464582597,565040,59-0,27.55276381909548
0.0002992742157469,0.0062121509189422,565042,59-0,27.55276381909548
0.0010262646212257,0.010140641979601,566550,59-0,25.939698492462313
0.0002564021447027,0.0079110160362588,568816,59-0,17.01005025125628
0.0223606977349294,0.2175040605652097,585394,59-0,23.768844221105528
0.030180324745521,0.3458563405617183,585543,59-0,43.572864321608044
0.0013984455883493,0.0160257159725054,585544,59-0,32.61306532663317
0.0001347090477547,0.0099824455146763,591020,59-0,29.00502512562814
0.0756180883828324,0.8414067799318515,592028,59-0,29.85427135678392
0.004490068110055,0.0511972512270193,622312,59-0,24.547738693467338
0.0007139064343025,0.0085925613863059,626939,59-0,23.21608040201005
0.0005352413801667,0.0072006219452585,645463,59-0,25.542713567839197
0.0048498511204962,0.0471751355628882,649757,59-0,21.768844221105528
0.0012893043821545,0.0147010793801833,657308,59-0,24.266331658291456
0.000900756974686,0.010839179657608,657309,59-0,18.91457286432161
0.0045341526200682,0.0516999175566501,657313,59-0,30.246231155778894
0.0028276555713068,0.0322418710190241,657314,59-0,21.045226130653266
0.044882556767332,0.4741707992020151,657317,59-0,31.34170854271357
0.001579906027039,0.0180146161582869,657319,59-0,23.472361809045225
0.0235481591692131,0.2685039472081908,657321,59-0,25.180904522613066
0.0148140844233831,0.1503061685281689,657322,59-0,34.91959798994975
0.0015892016293784,0.0181206072616191,657323,59-0,23.44221105527638
0.004126675343412,0.0470537267619611,658089,59-0,23.050251256281406
0.000632159867176,0.0082706575758122,658659,59-0,22.190954773869347
0.001474205195132,0.0237447945609614,665943,59-0,28.91457286432161
0.0085591347830758,0.0975941037218461,665951,59-0,27.165829145728644
0.0004643690781016,0.0061649785474669,665953,59-0,20.170854271356784
0.0167865542705145,0.3325027720725503,679935,59-0,28.34170854271357
0.0002493889532097,0.0034332793975883,697329,59-0,16.532663316582916
0.0003488047796604,0.0052705599974204,702443,59-0,27.723618090452263
0.0028180339290752,0.0558182658368624,709991,59-0,22.201005025125628
0.0014604724214303,0.0293158241628173,717959,59-0,23.396984924623116
0.0035168217203147,0.0342079909462564,717960,59-0,31.964824120603016
0.0030356013594095,0.0295285025323048,717962,59-0,32.120603015075375
0.059967691846403,0.6084421894035753,718252,59-0,41.54271356783919
0.0039556408972294,0.0783520876633758,742725,59-0,22.20603015075377
0.000213571735978,0.0079882929451598,742727,59-0,18.582914572864322
0.0005624235122191,0.0067733921209464,742733,59-0,21.502512562814072
0.0010211392439799,0.0116217690277833,742740,59-0,29.753768844221106
0.0007135271575749,0.0087465590851335,742741,59-0,30.080402010050253
0.0001157395601907,0.0019650361311494,742742,59-0,23.266331658291456
0.0001039768334279,0.0028144325099843,742820,59-0,17.57788944723618
0.0219406347735735,0.2501744189062696,748224,59-0,24.28140703517588
0.0001514813046164,0.0034799424239304,759350,59-0,26.849246231155778
0.0124346957804183,0.2462972855669864,762966,59-0,25.49748743718593
0.0001595933251854,0.0059567767497154,762968,59-0,17.56281407035176
0.0001994225630215,0.0068790032049326,763034,59-0,20.49748743718593
0.000946591387787,0.011100782414477,818,59-0,29.829145728643216
0.0033431648701941,0.0593990262052405,862962,59-0,32.29145728643216
0.0001237987854002,0.0027252855169682,866776,59-0,22.91457286432161
0.0004040126621923,0.0095036755316575,868129,59-0,21.035175879396984
0.0002546837067998,0.009022178153835,883156,59-0,23.236180904522612
0.0010639761020632,0.0105529061016381,888048,59-0,24.040201005025125
0.0001443454090472,0.0023936147572916,888833,59-0,23.21608040201005
0.0003271645096365,0.0068254945529972,890402,59-0,27.55276381909548
0.0003013624825868,0.0042121495423048,904,59-0,14.537688442211055
0.0003592347019621,0.0042148263433573,904306,59-0,23.7035175879397
0.0007679379501078,0.0162939299846793,997884,59-0,24.050251256281406
0.0011334943149476,0.0115107213657167,999410,59-0,25.623115577889447
0.0004107159491108,0.0045771312670181,999412,59-0,23.502512562814072
0.0003439165987482,0.0043209464517494,999413,59-0,25.14070351758794
0.0015664745193269,0.0558788185530984,1002367,36-0,29.672811059907833
0.0002444387097828,0.0056060230911538,1042156,36-0,29.07373271889401
0.000365257494064,0.0145331065109273,1077285,36-0,21.317972350230416
0.0012478430416918,0.0445124943817744,1121100,36-0,22.4147465437788
0.0001686988309012,0.0090235840021994,1121101,36-0,25.350230414746544
0.0001317966751001,0.0028554999925917,1121114,36-0,22.86635944700461
0.0027657483269093,0.0162422285341669,1121115,36-0,28.147465437788018
0.0003590663709555,0.0139686559237221,1121130,36-0,23.82488479262673
0.0006916263881484,0.0045295770202312,1121333,36-0,25.732718894009217
0.0001520165008666,0.0026775086690732,1121334,36-0,20.84331797235023
0.0001009805342093,0.001815512723746,1121344,36-0,18.63594470046083
0.0002098524115906,0.0105649869655174,1122975,36-0,24.419354838709676
0.0002160333379805,0.009540419733484,1122981,36-0,16.889400921658986
0.0001357944253458,0.0022271720167065,1123075,36-0,21.092165898617512
0.0001154560339018,0.0024413991468769,1123263,36-0,22.682027649769584
0.0001560284305479,0.0029286113389889,1123313,36-0,12.723502304147466
0.0001933998496942,0.0102267799004777,1150460,36-0,20.36405529953917
0.0001956351257259,0.0029888810355913,1156431,36-0,20.99078341013825
0.0001929481915087,0.0030127812601878,1156433,36-0,20.99078341013825
0.1524940897391447,0.8943962329176396,1160721,36-0,35.05990783410138
0.0020904587036014,0.0745717182435334,1203465,36-0,23.612903225806452
0.0003184381808948,0.0031858998190433,1203606,36-0,25.0
0.0001214172956006,0.0088872717691094,1203610,36-0,21.267281105990783
0.0006642162489418,0.0254803585199034,1203611,36-0,19.013824884792626
0.0002470110692219,0.0127855693368895,1235789,36-0,22.912442396313363
0.0001007915961219,0.0045565539980181,1235811,36-0,19.912442396313363
0.0029908326703235,0.0175448904034129,1256908,36-0,24.27188940092166
0.0016500626329941,0.0400010968430108,1322347,36-0,37.35023041474654
0.0006775000535124,0.0276087983877662,1328337,36-0,41.74193548387097
0.0008394682405134,0.0305257906511335,1384484,36-0,21.179723502304146
0.0003713843382178,0.0031838259178579,1408437,36-0,21.589861751152075
0.000864647228055,0.0373365723994595,1410647,36-0,27.027649769585253
0.0104172756734434,0.3715912856698026,1437612,36-0,30.096774193548388
0.0001081399985356,0.0029147821565524,1547,36-0,19.70046082949309
0.0011929641248374,0.0315948156872489,205913,36-0,37.35023041474654
0.0012328264470182,0.0326016417009927,206672,36-0,37.336405529953915
0.0007388652492639,0.0082382125714951,213810,36-0,24.852534562211982
0.0016877589474577,0.0602051164765828,226186,36-0,29.6036866359447
0.00036192500549,0.0062042848029103,264199,36-0,18.552995391705068
0.0001560381258262,0.006777501328219,272559,36-0,29.336405529953918
0.0007301344595113,0.0098124865329783,272620,36-0,35.09216589861751
0.0001028754523393,0.0141647477862878,290338,36-0,30.599078341013826
0.0002285272980951,0.0088342818699635,295405,36-0,29.838709677419356
0.0001475935858129,0.0119111309168577,300267,36-0,31.451612903225808
0.0001994270583813,0.0151936121168252,300269,36-0,31.37327188940092
0.0003333033845399,0.0028260334761185,347253,36-0,24.207373271889402
0.0920269874718349,1.6990222035028391e-06,349741,36-0,37.285714285714285
0.0104916318598284,0.1786911066674409,364106,36-0,53.34101382488479
0.0080734338177655,0.2879863550866728,367928,36-0,33.12442396313364
0.000196644382843,0.0065132153930043,386585,36-0,38.64055299539171
0.0001938445980004,0.0076234255790426,391904,36-0,32.8479262672811
0.0002769306131206,0.0085416582085049,409438,36-0,38.25806451612903
0.0042959429084556,0.0252002389976146,411459,36-0,28.566820276497698
0.0002871862573486,0.0048013726032185,411460,36-0,28.092165898617512
0.0029727739187936,0.0174390019004383,411461,36-0,32.00921658986175
0.0078590378113436,0.0850254716760704,411462,36-0,25.16589861751152
0.0037456948024078,0.0370799555714749,411463,36-0,29.258064516129032
0.0013308095774241,0.014412782037614,411467,36-0,22.506912442396313
0.0002369980463969,0.0045571539679362,411468,36-0,22.557603686635943
0.002500547981481,0.0217648621514884,411469,36-0,36.115207373271886
0.0007649044213175,0.0094516098856543,411470,36-0,25.4147465437788
0.0026250801595037,0.0284013590257381,411471,36-0,25.451612903225808
0.0019908961377652,0.0117648715930593,411473,36-0,30.036866359447004
0.0005459084867684,0.007308040168386,411474,36-0,21.0
0.0023312583476964,0.0136811341276135,411475,36-0,26.28110599078341
0.0110039255285662,0.1216985584103075,411476,36-0,41.58064516129032
0.0019622126724801,0.0226475846836876,411477,36-0,30.11520737327189
0.0143297566941571,0.1653816350240836,411479,36-0,36.40092165898618
0.0139520101353794,0.0991211533829718,411483,36-0,40.23041474654378
0.0010612134436918,0.0127394207270958,411484,36-0,28.732718894009217
0.0044369110645979,0.0315233934013215,411485,36-0,39.12442396313364
0.001761554306666,0.018471384266977,411486,36-0,31.078341013824886
0.0026403681576685,0.0229819764066818,411487,36-0,36.115207373271886
0.0010497374183149,0.0127970657680486,411489,36-0,28.89400921658986
0.0006681324900231,0.0089871986804682,411490,36-0,26.05990783410138
0.017261142027566,0.1992127988775786,411901,36-0,34.36405529953917
0.0002514455123926,0.0029653728535458,411902,36-0,28.84331797235023
0.0137280859942447,0.1358947168729752,411903,36-0,28.548387096774192
0.0110603273801018,1.6909098290960764e-06,428125,36-0,21.387096774193548
0.0005955883185736,0.0080883951830788,428126,36-0,23.027649769585253
0.0008544304593877,0.0093568189996584,428127,36-0,22.29953917050691
0.0008529005935356,0.0104909819484671,428128,36-0,22.29032258064516
0.0170816168057038,0.6093141408402668,435590,36-0,40.91244239631337
0.0012558998659308,0.0451835537877949,435591,36-0,25.40552995391705
0.0221473697538092,0.7900312803361295,445970,36-0,30.774193548387096
0.0017726329227858,0.0204596374732337,445972,36-0,23.84331797235023
0.0005991916919322,0.0059329130772059,445973,36-0,28.253456221198157
0.0006551236535453,0.0076511644982151,445975,36-0,35.26267281105991
0.0022841447754012,0.0263630138071079,449673,36-0,25.81566820276498
0.0044351681457189,0.0487358191618209,457387,36-0,42.85253456221198
0.0017107594227888,0.0187996740066883,457388,36-0,37.004608294930875
0.0102475287208579,0.1126027150057632,457390,36-0,45.38709677419355
0.0033106066593609,0.0363790022161205,457391,36-0,40.88940092165899
0.0001128819295155,0.0023857538074279,457392,36-0,32.77880184331797
0.0376891902028659,0.4141348486590817,457393,36-0,51.15668202764977
0.0156412685245371,0.1718697501525384,457394,36-0,45.995391705069125
0.0034539816878852,0.0379544245119603,457395,36-0,40.99078341013825
0.0002643450644743,0.0060576440172399,457400,36-0,41.225806451612904
0.000272878036831,0.0057645163985051,457401,36-0,41.225806451612904
0.0025916602778729,0.0280398028364665,457412,36-0,29.70967741935484
0.000124948001416,0.0033831803465743,457421,36-0,23.880184331797235
0.002289958310291,0.0678720077718784,457424,36-0,35.764976958525345
0.002314287356169,0.0254313206459723,469585,36-0,38.903225806451616
0.0020379141485601,0.0223944952793409,469588,36-0,37.45622119815668
0.0013257724603526,0.0146772478243078,469589,36-0,36.225806451612904
0.006630625011602,0.0728597573516309,469590,36-0,44.36866359447004
0.0028721398622333,0.0315610748778966,469591,36-0,40.88018433179724
0.0016233893365542,0.0178396388599406,469592,36-0,36.723502304147466
0.0126546760306681,0.1390527276058546,469593,36-0,44.87096774193548
0.0003169489639429,0.0041281164110964,469596,36-0,21.88479262672811
0.001908225432353,0.0220245164080258,470145,36-0,22.013824884792626
0.010014223644037,0.099131543200762,470146,36-0,25.258064516129032
0.0016131900362227,0.0186195011181048,471870,36-0,28.631336405529954
0.0051550671754462,0.0557722912432959,471875,36-0,27.036866359447004
0.0003135515039531,0.0056636002539012,476272,36-0,25.737327188940093
0.0004178087621062,0.0042695331530231,478749,36-0,20.930875576036865
0.0005170031388632,0.0189844724534955,479437,36-0,25.202764976958527
0.0016569282356319,0.0191242852614787,483215,36-0,23.99078341013825
0.0013071016768066,0.0146438020913044,483216,36-0,27.861751152073733
0.0036532925639042,0.0421643827920918,483217,36-0,30.774193548387096
0.0011530225412089,0.013308683048665,483218,36-0,21.34562211981567
0.0009544983038755,0.0115464185079161,484018,36-0,22.42396313364055
0.0011538636702244,0.0114236169583251,500632,36-0,20.82488479262673
0.0005632631377304,0.0166076386374992,502558,36-0,25.202764976958527
0.0002136593800418,0.0067336979879667,511145,36-0,38.25806451612903
0.0010614321976573,0.0105086443430478,511680,36-0,22.89400921658986
0.0194180042123913,0.1619869835705797,515619,36-0,30.668202764976957
0.0017030738190579,0.0100981132679415,515620,36-0,30.65437788018433
0.0002614775766134,0.0040940794640503,518635,36-0,21.557603686635943
0.0003832024692026,0.0062697313484616,518636,36-0,32.12442396313364
0.0003345712836209,0.0049981922187271,518637,36-0,20.17511520737327
0.0004320974823571,0.0054208930407583,521003,36-0,27.087557603686637
0.0005926646115647,0.0072786232689655,525259,36-0,30.995391705069125
0.0026467518642855,0.0286358170887776,536231,36-0,27.147465437788018
0.0003772053929358,0.0053616062777069,537006,36-0,24.557603686635943
0.0003784001954939,0.0041457469594943,537007,36-0,28.649769585253456
0.0044688729701072,0.0515770129882751,537012,36-0,33.1705069124424
0.0003265322401137,0.0061624881275012,537013,36-0,14.09216589861751
0.001205571335677,0.0316762821823531,537937,36-0,37.35023041474654
0.0003578802091463,0.0044375835234948,545696,36-0,23.4147465437788
0.000155673332882,0.0106625108957335,546273,36-0,21.00921658986175
0.001472540863894,0.0169962618552754,547042,36-0,27.018433179723502
0.0002248257761801,0.0029133485311626,547043,36-0,18.37327188940092
0.0012961293376581,0.0336258253013968,548480,36-0,37.35023041474654
0.0004886057554423,0.0069643569437132,552396,36-0,26.88479262672811
0.0016857306610832,0.0182388967347769,552398,36-0,17.755760368663594
0.0020649763233684,0.0226918580931987,556258,36-0,37.45622119815668
0.0082215458720443,0.090340980834677,556259,36-0,44.60829493087557
0.0001452392452038,0.0028881477627799,556270,36-0,20.5852534562212
0.0120609439859914,0.1333885537226006,561,36-0,51.97695852534562
0.0011456862596254,0.0127647632070517,563193,36-0,18.658986175115206
0.0012155074418536,0.032144884258903,565040,36-0,37.35023041474654
0.0012387941682985,0.0327034659676524,565042,36-0,37.35023041474654
0.0003121636966993,0.0031761590876029,566550,36-0,28.70967741935484
0.0002438392358298,0.0035328033710753,566552,36-0,20.161290322580644
0.0395304804973556,0.2318522948076509,585394,36-0,30.976958525345623
0.0405095292634719,0.44512505823753,585543,36-0,51.866359447004605
0.0040346687157853,0.0443350835551101,585544,36-0,42.857142857142854
0.000178048209718,0.0138956500762488,591020,36-0,33.49308755760369
0.0031112713126542,0.0336612721424841,622312,36-0,24.447004608294932
0.0005795066265886,0.0069853970009167,626939,36-0,22.516129032258064
0.0002018020250922,0.0026180694397362,641112,36-0,27.52995391705069
0.0004164950389035,0.0076067861551137,645463,36-0,30.59447004608295
0.0007605361612579,0.0061457553566872,649757,36-0,21.506912442396313
0.000168661135203,0.0093150997608778,649764,36-0,21.557603686635943
0.0008531276065059,0.0097905303116314,657308,36-0,24.47926267281106
0.0036461881300728,0.0394483270107557,657309,36-0,27.23041474654378
0.0054707832257777,0.0591878977442567,657313,36-0,37.26267281105991
0.0017998084339156,0.019473061608067,657314,36-0,25.07373271889401
0.0181069800827585,0.1510474936757882,657317,36-0,30.53917050691244
0.0164440368667655,0.1779031427239379,657319,36-0,27.80184331797235
0.0871380365279504,0.9427132072963512,657321,36-0,35.41013824884793
0.0035747165669387,0.025397610785439,657322,36-0,38.41013824884793
0.0030618848765327,0.033126979590368,657323,36-0,30.341013824884794
0.001136983648664,0.0124834700469946,658089,36-0,26.70967741935484
0.0002643180623681,0.0052755985650564,658659,36-0,26.377880184331797
0.0003821466591467,0.0121580449809548,665943,36-0,25.036866359447004
0.0007999133651238,0.0095084613020659,665951,36-0,26.70967741935484
0.0012128356585587,0.0136220173900511,665953,36-0,28.24884792626728
0.0105351352359889,0.375809999458102,679935,36-0,28.202764976958527
0.0001821668189547,0.0026819408913112,697329,36-0,17.294930875576036
0.0067600559266941,0.0747638824348152,702443,36-0,44.39170506912443
0.0020064768082543,0.0221920985637877,702444,36-0,42.52073732718894
0.0020062859743224,0.0217068642684786,702447,36-0,24.774193548387096
0.0023197668234552,0.0827492642747866,709991,36-0,22.00921658986175
0.0014270914046715,0.0509087071690127,717959,36-0,25.34562211981567
0.003282516783677,0.0192529482701544,717960,36-0,32.576036866359445
0.001739357629459,0.0102877618420997,717962,36-0,28.746543778801843
0.0105274180816531,0.074791787584251,718252,36-0,40.23041474654378
0.0118277480960333,0.4218953683696325,742726,36-0,27.092165898617512
0.0007135895883223,0.027936362928679,742727,36-0,21.552995391705068
0.0003172709948951,0.0049991060499042,742733,36-0,26.350230414746544
0.0006103700758051,0.0075085365595458,742740,36-0,34.74654377880184
0.0002381747774187,0.0044073312827515,742741,36-0,31.89400921658986
0.0001033005700518,0.0018954613939819,742742,36-0,27.741935483870968
0.0001798057113272,0.0085608843693098,742817,36-0,23.70967741935484
0.0003282815883163,0.0185809338979247,742818,36-0,17.170506912442395
0.0009191480860511,0.0106086687743062,742821,36-0,25.552995391705068
0.0131342118079137,0.1420954699772728,748224,36-0,31.682027649769584
0.000454864440652,0.0149119258248534,759350,36-0,34.036866359447004
0.0006757770005732,0.0254310789777539,762968,36-0,26.640552995391705
0.0002190340134517,0.0096789473998364,762982,36-0,24.161290322580644
0.0028382383522151,0.1012423086169623,762984,36-0,31.83410138248848
0.001160105091308,0.041630360720204,763034,36-0,27.640552995391705
0.0025576797160723,0.0281057472333302,818,36-0,39.69124423963134
0.0001622465864782,0.0068604910551544,862962,36-0,29.336405529953918
0.0003566007708062,0.0133264892084007,866771,36-0,22.308755760368662
0.0001589302626877,0.0078294727041598,868129,36-0,19.976958525345623
0.0009104819078317,0.005745128909687,888048,36-0,24.907834101382488
0.0002349192947876,0.0026717480452769,888833,36-0,25.456221198156683
0.0001982729099439,0.0023670374786078,889204,36-0,22.410138248847925
0.0011478572015067,0.0308734455505709,890402,36-0,37.336405529953915
0.0001023379491836,0.0023171126540321,904306,36-0,23.29953917050691
0.0004590719773252,0.017793038385578,997884,36-0,25.755760368663594
0.0003317123550162,0.0044702162667543,999410,36-0,23.889400921658986
0.0005043719397582,0.0040557366007998,999412,36-0,28.86635944700461
0.0002616983043387,0.0037032322312116,999413,36-0,27.276497695852534
0.0056203792050464,0.0345905800084623,1002367,37-0,29.68609865470852
0.0005103121481328,0.0030632443184826,1042156,37-0,26.856502242152466
0.000279084732705,0.0070323424916088,1077285,37-0,21.143497757847534
0.0005027638568942,0.0057132850838526,1121100,37-0,20.242152466367713
0.0001019393966931,0.0050077464685057,1121101,37-0,22.03587443946188
0.000608675264361,0.0100130320230836,1121111,37-0,23.278026905829595
0.0001644503304183,0.0033778379490148,1121114,37-0,21.52017937219731
0.005512873849034,0.0330920585812837,1121115,37-0,30.42152466367713
0.0024949270673538,0.0154625462932313,1121130,37-0,30.502242152466366
0.0002336106324184,0.0029801104990331,1121333,37-0,23.41255605381166
0.0002534918255679,0.0035193532766329,1121334,37-0,20.82511210762332
0.0001630283127252,0.0014762204148961,1121344,37-0,18.973094170403588
0.0001239490979336,0.008825147535666,1122978,37-0,17.542600896860986
0.0001165746489838,0.0042650014744947,1122981,37-0,17.986547085201792
0.0001191237543847,0.0026074468006024,1123075,37-0,20.94170403587444
0.0002824865727873,0.0029264200371561,1123313,37-0,14.16591928251121
0.000122552905497,0.0040271717933479,1125712,37-0,22.690582959641254
0.0023494180737048,0.0154931059344441,1150460,37-0,31.466367713004484
0.000184400873345,0.0039087649800585,1150461,37-0,24.031390134529147
0.0003342063632423,0.0028789745943583,1160721,37-0,28.09865470852018
0.000103520238508,0.0044396302849793,1203465,37-0,22.506726457399104
0.0002130043685005,0.0012785986449739,1203540,37-0,22.336322869955158
0.000430061455673,0.0038967551428022,1203606,37-0,21.51121076233184
0.0001633281619231,0.0059730124817438,1203610,37-0,20.654708520179373
0.0016052897394132,0.012206011766383,1203611,37-0,21.515695067264573
0.00012401716983,0.0034938085020725,1211844,37-0,18.816143497757846
0.0008422344247635,0.0095894373260688,1235789,37-0,22.582959641255606
0.000157242324591,0.0044974440588298,1254439,37-0,22.2152466367713
0.0023340909447845,0.0142065940846726,1256908,37-0,22.869955156950674
0.001344171274736,0.0080686400200861,1322347,37-0,31.76233183856502
0.0005809058039876,0.0100609634746087,1384484,37-0,17.18385650224215
0.000419310868774,0.0038931470532902,1408437,37-0,22.04932735426009
0.0004817216991093,0.0053075751125755,1410645,37-0,25.022421524663677
0.00847985102135,0.0517058638067519,1410647,37-0,33.20627802690583
0.0002375989405475,0.0039303347257184,1410665,37-0,24.843049327354258
0.1237294863364291,0.7427094328494309,1437612,37-0,35.44394618834081
0.0001264735011456,0.0025809356271947,1547,37-0,16.076233183856502
0.0012729250069325,0.0076409709435942,205913,37-0,31.76233183856502
0.0015665806888955,0.0094036942157449,206672,37-0,31.426008968609864
0.001068437060536,0.0070186332510395,213810,37-0,19.23766816143498
0.0004813080991177,0.0073010486396644,226186,37-0,22.85201793721973
0.0001661008772232,0.0034658286351972,246201,37-0,20.89237668161435
0.0002746277182648,0.0045914705711425,264199,37-0,19.60089686098655
0.0002838189333988,0.0017036763441802,295405,37-0,22.502242152466366
0.0002614271690908,0.0084190228737244,300267,37-0,28.955156950672645
0.0002858012950981,0.0118035246388356,300269,37-0,30.484304932735427
0.0001662635754065,0.0009980282728464,326426,37-0,21.39910313901345
0.0005341916401843,0.0038229193917199,347253,37-0,24.16591928251121
0.0235473100215111,0.1413471419690531,349741,37-0,31.591928251121075
0.0003274416166838,0.0019655296768687,364106,37-0,34.73991031390135
0.0923824137025005,0.5545427538568264,367928,37-0,38.497757847533634
0.0004290176997207,0.0025752591543927,386585,37-0,35.035874439461885
0.000326244439111,0.0032417689711753,388919,37-0,25.457399103139014
0.0002644624629911,0.0015874855021171,391904,37-0,28.192825112107624
0.0002081448459966,0.0012494284499653,398513,37-0,28.515695067264573
0.0003522484442742,0.0021144373092057,409438,37-0,34.591928251121075
0.0077212911735782,0.0463484975039098,411459,37-0,28.376681614349774
0.0015742987235326,0.0094500231653048,411460,37-0,27.932735426008968
0.0099887267841391,0.0599592047501439,411461,37-0,29.807174887892376
0.0141424751295312,0.0848928577464313,411462,37-0,21.68609865470852
0.0062556302988235,0.0375505933885824,411463,37-0,22.74439461883408
0.0019096844067146,0.0118606768121618,411467,37-0,19.843049327354258
0.0002312676531376,0.0033743599375385,411468,37-0,19.52017937219731
0.0046557481122749,0.0279470006902379,411469,37-0,31.18385650224215
0.0006886698343684,0.005314760389346,411470,37-0,21.242152466367713
0.0049202366740841,0.0295349036585247,411471,37-0,25.121076233183857
0.0013971679182099,0.0086699368954125,411473,37-0,27.789237668161434
0.0035246155581223,0.0212115480078171,411474,37-0,20.946188340807176
0.0011040772392451,0.007887824771955,411475,37-0,23.094170403587444
0.0010091185494047,0.006057423235896,411476,37-0,32.82959641255605
0.0055024740855283,0.0330296320501915,411477,37-0,30.452914798206276
0.0030264820039926,0.0182342605496567,411479,37-0,32.228699551569505
0.0142580430728799,0.0855865759876495,411483,37-0,34.497757847533634
0.0013843568975832,0.0083098617533869,411484,37-0,27.641255605381165
0.0036128914501361,0.021687058108773,411485,37-0,29.896860986547086
0.0025729363668681,0.0154445327982698,411486,37-0,28.10762331838565
0.0035916150282494,0.0215593423985784,411487,37-0,31.08968609865471
0.001329543901029,0.0079808364677305,411489,37-0,27.641255605381165
0.0001540038336656,0.0035658125899462,411490,37-0,18.807174887892376
0.0487005067992343,0.2923339201930153,411901,37-0,31.49775784753363
0.0002953426469476,0.0027748604382587,411902,37-0,27.49775784753363
0.0409483521687739,0.2458001590060807,411903,37-0,31.47982062780269
0.0846430944876436,0.5080860396534748,420247,37-0,31.533632286995516
0.0010468339398785,0.0073817086402302,428125,37-0,20.94170403587444
0.0027574362315005,0.017374809280966,428126,37-0,19.919282511210763
0.0007245610952839,0.0055693167804281,428127,37-0,20.18385650224215
0.0003541610859153,0.0021259182991698,428128,37-0,17.493273542600896
0.0057115130298565,0.0343377310466701,435590,37-0,31.19730941704036
0.0004117204026434,0.0078082695352381,435591,37-0,18.17488789237668
0.0097252782944857,0.0583778406043648,445970,37-0,30.672645739910312
0.0012574805725823,0.0084245436815607,445972,37-0,24.23766816143498
